"ID","Species","metersLongitude","metersLatitude","decimalLatitude","decimalLongitude","source_ID","Sex","Age","Day","Month","Year","sampling_method","uncertainty","Sourcefile","yDay","wind_killed","d2H"
"X1653","LACI",691831.6486726,102566.56602428,40.6,-87.3,"691","F",NA,28,8,2014,"TURBINE_CARCASS",15581,"Campbell",240,"yes",-33.89
"X1654","LACI",-749754.278556342,393095.396404567,43,-105.8,"6910",NA,NA,20,8,2019,"TURBINE_CARCASS",NA,"Campbell",232,"yes",-78.62
"X1655","LACI",-742130.581680228,392308.526670357,43,-105.7,"6911","M","A",16,8,2019,"TURBINE_CARCASS",NA,"Campbell",228,"yes",-65.98
"X1656","LANO",-750973.9404776,381339.250718267,42.9,-105.8,"6912",NA,NA,9,9,2019,"TURBINE_CARCASS",NA,"Campbell",252,"yes",-75.78
"X1657","LACI",-749754.278556342,393095.396404567,43,-105.8,"6913",NA,"A",9,8,2019,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-53.07
"X1658","LACI",-750973.9404776,381339.250718267,42.9,-105.8,"6914",NA,"A",13,8,2019,"TURBINE_CARCASS",NA,"Campbell",225,"yes",-92.54
"X1659","LACI",-750973.9404776,381339.250718267,42.9,-105.8,"6915",NA,NA,20,8,2019,"TURBINE_CARCASS",NA,"Campbell",232,"yes",-68.9
"X1660","LACI",-749754.278556342,393095.396404567,43,-105.8,"6916","F","A",9,8,2019,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-66.2
"X1661","LACI",-750973.9404776,381339.250718267,42.9,-105.8,"6917","M","A",13,8,2019,"TURBINE_CARCASS",NA,"Campbell",225,"yes",-67.67
"X1662","LACI",-749754.278556342,393095.396404567,43,-105.8,"6918",NA,"A",15,8,2019,"TURBINE_CARCASS",NA,"Campbell",227,"yes",-86.51
"X1663","LANO",-742130.581680228,392308.526670357,43,-105.7,"6919","M","A",19,8,2019,"TURBINE_CARCASS",NA,"Campbell",231,"yes",-75.81
"X1664","LACI",691831.6486726,102566.56602428,40.6,-87.3,"692",NA,NA,28,8,2014,"TURBINE_CARCASS",15581,"Campbell",240,"yes",-67.59
"X1665","LANO",-750973.9404776,381339.250718267,42.9,-105.8,"6920",NA,NA,9,9,2019,"TURBINE_CARCASS",NA,"Campbell",252,"yes",-90.9
"X1666","LANO",-750973.9404776,381339.250718267,42.9,-105.8,"6921","F",NA,27,8,2019,"TURBINE_CARCASS",NA,"Campbell",239,"yes",-86.09
"X1667","LANO",-750973.9404776,381339.250718267,42.9,-105.8,"6922","F",NA,9,9,2019,"TURBINE_CARCASS",NA,"Campbell",252,"yes",-81.23
"X1668","LANO",-749754.278556342,393095.396404567,43,-105.8,"6923","F",NA,28,8,2019,"TURBINE_CARCASS",NA,"Campbell",240,"yes",-77.83
"X1669","LANO",-742130.581680228,392308.526670357,43,-105.7,"6924",NA,NA,13,9,2019,"TURBINE_CARCASS",NA,"Campbell",256,"yes",-85.76
"X1670","LACI",-764999.160974414,394693.259617339,43,-106,"6925",NA,NA,17,9,2019,"TURBINE_CARCASS",NA,"Campbell",260,"yes",-125.35
"X1671","LACI",-764999.160974414,394693.259617339,43,-106,"6926",NA,NA,22,7,2019,"TURBINE_CARCASS",NA,"Campbell",203,"yes",-136.9
"X1672","LANO",-764999.160974414,394693.259617339,43,-106,"6927",NA,NA,6,9,2019,"TURBINE_CARCASS",NA,"Campbell",249,"yes",-115.38
"X1673","LANO",-764999.160974414,394693.259617339,43,-106,"6928",NA,NA,18,9,2019,"TURBINE_CARCASS",NA,"Campbell",261,"yes",-113.16
"X1674","LACI",-764999.160974414,394693.259617339,43,-106,"6929",NA,NA,26,7,2019,"TURBINE_CARCASS",NA,"Campbell",207,"yes",-73.16
"X1675","LACI",691831.6486726,102566.56602428,40.6,-87.3,"693","F",NA,28,8,2014,"TURBINE_CARCASS",15581,"Campbell",240,"yes",-65.09
"X1676","LANO",-2040106.27077254,339431.524598697,40.5,-121.9,"6930",NA,NA,27,8,2007,"INCIDENTAL_OR_RABIES_TESTING",7667,"Campbell",239,"no",-58.55
"X1677","LANO",-2071987.82386615,372989.721987762,40.7,-122.4,"6933",NA,NA,25,8,2007,"INCIDENTAL_OR_RABIES_TESTING",4880,"Campbell",237,"no",-54.13
"X1678","LACI",-2074039.82433959,336754.235447368,40.4,-122.3,"6934",NA,NA,1,11,2012,"INCIDENTAL_OR_RABIES_TESTING",2113,"Campbell",306,"no",-64.19
"X1679","LANO",-2075232.64076458,361640.815426777,40.6,-122.4,"6936",NA,NA,10,11,2009,"INCIDENTAL_OR_RABIES_TESTING",11758,"Campbell",314,"no",-75.44
"X1680","LANO",-2087272.18124463,377377.187552179,40.7,-122.6,"6937",NA,NA,19,6,2009,"INCIDENTAL_OR_RABIES_TESTING",5107,"Campbell",170,"no",-82.14
"X1681","LACI",-2121108.78709269,19512.7094562649,37.7,-121.8,"6938",NA,NA,27,4,2006,"INCIDENTAL_OR_RABIES_TESTING",8298,"Campbell",117,"no",-91.24
"X1682","LACI",691831.6486726,102566.56602428,40.6,-87.3,"694","M",NA,28,8,2014,"TURBINE_CARCASS",15581,"Campbell",240,"yes",-53.31
"X1683","LACI",-2129124.96648089,21754.424211303,37.7,-121.9,"6941",NA,NA,0,1,NA,"INCIDENTAL_OR_RABIES_TESTING",45938,"Campbell",NA,"no",-59.82
"X1684","LACI",-2145150.20883216,26263.2154677956,37.7,-122.1,"6942",NA,NA,9,3,2009,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell",68,"no",-54.96
"X1685","LACI",-2129124.96648089,21754.424211303,37.7,-121.9,"6944",NA,NA,9,1,2009,"INCIDENTAL_OR_RABIES_TESTING",45779,"Campbell",9,"no",-62.47
"X1686","LANO",-2010381.30749057,111242.36664939,38.7,-120.8,"6946",NA,NA,8,7,2009,"INCIDENTAL_OR_RABIES_TESTING",5283,"Campbell",189,"no",-34.26
"X1687","LANO",-1991513.46081661,118401.437095954,38.8,-120.6,"6947",NA,NA,8,1,2009,"INCIDENTAL_OR_RABIES_TESTING",4984,"Campbell",8,"no",-54.64
"X1688","LANO",-2179805.06881376,232341.593667726,39.3,-123.2,"6948",NA,NA,0,1,NA,"INCIDENTAL_OR_RABIES_TESTING",12070,"Campbell",NA,"no",-74.85
"X1689","LACI",691831.6486726,102566.56602428,40.6,-87.3,"695","M",NA,29,8,2014,"TURBINE_CARCASS",15581,"Campbell",241,"yes",-46.45
"X1690","LACI",-1940868.66083468,-222194.509723866,36.1,-119,"6953",NA,NA,10,5,2007,"INCIDENTAL_OR_RABIES_TESTING",6880,"Campbell",130,"no",-91.9
"X1691","LANO",-1962822.70375132,-204639.365269213,36.2,-119.3,"6954",NA,NA,9,10,2007,"INCIDENTAL_OR_RABIES_TESTING",8309,"Campbell",282,"no",-36.16
"X1692","LACI",-1951726.04997004,-195326.448275558,36.3,-119.2,"6955",NA,NA,4,1,2013,"INCIDENTAL_OR_RABIES_TESTING",2167,"Campbell",4,"no",-38.72
"X1693","LACI",691831.6486726,102566.56602428,40.6,-87.3,"696","M",NA,1,9,2014,"TURBINE_CARCASS",15581,"Campbell",244,"yes",-71.01
"X1694","LACI",-2054963.70587881,-22990.1843209958,37.5,-120.9,"6962",NA,NA,23,3,2006,"INCIDENTAL_OR_RABIES_TESTING",5394,"Campbell",82,"no",-71.82
"X1695","LACI",-2054963.70587881,-22990.1843209958,37.5,-120.9,"6963",NA,NA,12,4,2011,"INCIDENTAL_OR_RABIES_TESTING",5394,"Campbell",102,"no",-42.84
"X1696","LACI",691831.6486726,102566.56602428,40.6,-87.3,"697","M",NA,4,9,2014,"TURBINE_CARCASS",15581,"Campbell",247,"yes",-56.92
"X1697","LACI",-1937042.44703332,-499953.350332718,33.8,-118.2,"6970",NA,NA,7,4,2011,"INCIDENTAL_OR_RABIES_TESTING",10203,"Campbell",97,"no",-80.04
"X1698","LACI",-1937042.44703332,-499953.350332718,33.8,-118.2,"6971",NA,NA,14,2,2013,"INCIDENTAL_OR_RABIES_TESTING",10203,"Campbell",45,"no",-97.2
"X1699","LACI",-1937042.44703332,-499953.350332718,33.8,-118.2,"6972",NA,NA,21,12,2012,"INCIDENTAL_OR_RABIES_TESTING",10203,"Campbell",356,"no",-60.37
"X1700","LANO",-2165937.24468402,44397.0057585948,37.8,-122.4,"6974",NA,NA,19,1,2013,"INCIDENTAL_OR_RABIES_TESTING",14542,"Campbell",19,"no",-87.7
"X1701","LACI",-1934726.88293976,-452510.998557218,34.2,-118.3,"6977",NA,NA,19,9,2012,"INCIDENTAL_OR_RABIES_TESTING",90076,"Campbell",263,"no",-73.28
"X1702","LACI",691831.6486726,102566.56602428,40.6,-87.3,"698","F",NA,4,9,2014,"TURBINE_CARCASS",15581,"Campbell",247,"yes",-65.52
"X1703","LACI",-1934726.88293976,-452510.998557218,34.2,-118.3,"6980",NA,NA,31,10,2012,"INCIDENTAL_OR_RABIES_TESTING",90076,"Campbell",305,"no",-71.61
"X1704","LACI",-1934726.88293976,-452510.998557218,34.2,-118.3,"6981",NA,NA,9,4,2012,"INCIDENTAL_OR_RABIES_TESTING",90076,"Campbell",100,"no",-81.94
"X1705","LACI",-1934726.88293976,-452510.998557218,34.2,-118.3,"6982",NA,NA,10,4,2012,"INCIDENTAL_OR_RABIES_TESTING",90076,"Campbell",101,"no",-86.21
"X1706","LACI",-1934726.88293976,-452510.998557218,34.2,-118.3,"6983",NA,NA,11,10,2012,"INCIDENTAL_OR_RABIES_TESTING",90076,"Campbell",285,"no",-42.61
"X1707","LACI",-1990320.34717163,154657.241061453,39.1,-120.7,"6984",NA,NA,12,9,2011,"INCIDENTAL_OR_RABIES_TESTING",86227,"Campbell",255,"no",-89.79
"X1708","LACI",-1990320.34717163,154657.241061453,39.1,-120.7,"6985",NA,NA,13,11,2012,"INCIDENTAL_OR_RABIES_TESTING",86227,"Campbell",318,"no",-50.63
"X1709","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6986",NA,NA,11,10,2012,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",285,"no",-74.18
"X1710","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6987",NA,NA,25,1,2016,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",25,"no",-65.48
"X1711","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6988",NA,NA,6,11,2014,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",310,"no",-69.66
"X1712","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6989",NA,NA,23,2,2015,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",54,"no",-84.81
"X1713","LACI",691831.6486726,102566.56602428,40.6,-87.3,"699",NA,NA,3,10,2014,"TURBINE_CARCASS",15581,"Campbell",276,"yes",-82.56
"X1714","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6990",NA,NA,27,12,2014,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",361,"no",-95.67
"X1715","LACI",-2072111.51528587,164714.933970543,39,-121.7,"6991",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",44053,"Campbell",NA,"no",-64.13
"X1716","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6992",NA,NA,16,4,2012,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",107,"no",-59.23
"X1717","LACI",-2129124.96648089,21754.424211303,37.7,-121.9,"6993",NA,NA,15,3,2006,"INCIDENTAL_OR_RABIES_TESTING",45779,"Campbell",74,"no",-66.98
"X1718","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6994",NA,NA,5,3,2013,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",64,"no",-62.58
"X1719","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"6995",NA,NA,7,6,2012,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",159,"no",-74.85
"X1720","LACI",-2110078.10400353,89726.1238092254,38.3,-121.9,"6996",NA,NA,26,4,2011,"INCIDENTAL_OR_RABIES_TESTING",42721,"Campbell",116,"no",-88.33
"X1721","LACI",-2129124.96648089,21754.424211303,37.7,-121.9,"6997",NA,NA,30,3,2006,"INCIDENTAL_OR_RABIES_TESTING",45779,"Campbell",89,"no",-106.66
"X1722","LACI",-2110078.10400353,89726.1238092254,38.3,-121.9,"6998",NA,NA,27,1,2010,"INCIDENTAL_OR_RABIES_TESTING",42721,"Campbell",27,"no",-97.34
"X1723","LACI",-2129124.96648089,21754.424211303,37.7,-121.9,"6999",NA,NA,3,4,2006,"INCIDENTAL_OR_RABIES_TESTING",45779,"Campbell",93,"no",-74.93
"X1724","LACI",1641055.03700403,772794.104753835,44.9,-73.7,"70","F",NA,NA,NA,2010,"TURBINE_CARCASS",2316,"Campbell",NA,"yes",-82.09
"X1725","LACI",691831.6486726,102566.56602428,40.6,-87.3,"700",NA,NA,10,10,2014,"TURBINE_CARCASS",15581,"Campbell",283,"yes",-70.48
"X1726","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7000",NA,NA,29,4,2013,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",119,"no",-54.65
"X1727","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7001",NA,NA,28,1,2013,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",28,"no",-59.22
"X1728","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7002",NA,NA,9,11,2012,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",314,"no",-79.76
"X1729","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7003",NA,NA,2,4,2007,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",92,"no",-59.76
"X1730","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7004",NA,NA,27,11,2006,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",331,"no",-81.6
"X1731","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7005",NA,NA,28,5,2010,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",148,"no",-71.14
"X1732","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7006",NA,NA,8,1,2007,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",8,"no",-82.91
"X1733","LACI",-2110078.10400353,89726.1238092254,38.3,-121.9,"7007",NA,NA,19,4,2011,"INCIDENTAL_OR_RABIES_TESTING",42721,"Campbell",109,"no",-69.25
"X1734","LACI",-1971296.2572665,-32856.8918796382,37.6,-119.9,"7008",NA,NA,1,11,2008,"INCIDENTAL_OR_RABIES_TESTING",58210,"Campbell",306,"no",-87.63
"X1735","LACI",-2130767.93440516,46647.9777069061,37.9,-122,"7009",NA,NA,2,4,2014,"INCIDENTAL_OR_RABIES_TESTING",40960,"Campbell",92,"no",-74.21
"X1736","LANO",691831.6486726,102566.56602428,40.6,-87.3,"701",NA,NA,8,9,2009,"TURBINE_CARCASS",15581,"Campbell",251,"yes",-58.97
"X1737","LACI",-2042234.29050172,242053.829842911,39.7,-121.6,"7010",NA,NA,6,5,2008,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",127,"no",-64.42
"X1738","LACI",-2097370.59611375,135074.84777614,38.7,-121.9,"7011",NA,NA,12,4,2006,"INCIDENTAL_OR_RABIES_TESTING",51225,"Campbell",102,"no",-59.16
"X1739","LACI",-2132159.04638606,132665.115831399,38.6,-122.3,"7012",NA,NA,24,5,2010,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",144,"no",-65.3
"X1740","LACI",-2130767.93440516,46647.9777069061,37.9,-122,"7013",NA,NA,5,3,2009,"INCIDENTAL_OR_RABIES_TESTING",40960,"Campbell",64,"no",-65.81
"X1741","LACI",-2042234.29050172,242053.829842911,39.7,-121.6,"7014",NA,NA,18,4,2014,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",108,"no",-81.79
"X1742","LACI",-2130767.93440516,46647.9777069061,37.9,-122,"7015",NA,NA,23,2,2014,"INCIDENTAL_OR_RABIES_TESTING",40960,"Campbell",54,"no",-62.28
"X1743","LACI",-2130767.93440516,46647.9777069061,37.9,-122,"7016",NA,NA,10,12,2009,"INCIDENTAL_OR_RABIES_TESTING",40960,"Campbell",344,"no",-65.85
"X1744","LACI",-2042234.29050172,242053.829842911,39.7,-121.6,"7017",NA,NA,7,11,2013,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",311,"no",-86.18
"X1745","LACI",-2075157.90435277,92237.7886459517,38.4,-121.5,"7018",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",50595,"Campbell",NA,"no",-101.02
"X1746","LACI",-2075157.90435277,92237.7886459517,38.4,-121.5,"7019",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",50595,"Campbell",NA,"no",-114.15
"X1747","LANO",691831.6486726,102566.56602428,40.6,-87.3,"702",NA,NA,19,9,2009,"TURBINE_CARCASS",15581,"Campbell",262,"yes",-54.97
"X1748","LACI",-2110078.10400353,89726.1238092254,38.3,-121.9,"7020",NA,NA,30,12,2009,"INCIDENTAL_OR_RABIES_TESTING",42721,"Campbell",364,"no",-89.9
"X1749","LACI",-2075157.90435277,92237.7886459517,38.4,-121.5,"7021",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",50595,"Campbell",NA,"no",-65.59
"X1750","LACI",-2075157.90435277,92237.7886459517,38.4,-121.5,"7022",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",50595,"Campbell",NA,"no",-55.98
"X1751","LACI",-2042234.29050172,242053.829842911,39.7,-121.6,"7023",NA,NA,27,3,2009,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",86,"no",-84.06
"X1752","LACI",-2097370.59611375,135074.84777614,38.7,-121.9,"7024",NA,NA,11,4,2006,"INCIDENTAL_OR_RABIES_TESTING",51225,"Campbell",101,"no",-81.17
"X1753","LACI",-2182800.5587882,135005.977545452,38.5,-122.9,"7025",NA,NA,16,3,2015,"INCIDENTAL_OR_RABIES_TESTING",71051,"Campbell",75,"no",-82.35
"X1754","LACI",-2130767.93440516,46647.9777069061,37.9,-122,"7026",NA,NA,6,1,2009,"INCIDENTAL_OR_RABIES_TESTING",40960,"Campbell",6,"no",-78.38
"X1755","LACI",-2192026.2237627,248255.221467056,39.4,-123.4,"7027",NA,NA,16,3,2007,"INCIDENTAL_OR_RABIES_TESTING",102834,"Campbell",75,"no",-58.23
"X1756","LANO",-1990320.34717163,154657.241061453,39.1,-120.7,"7028",NA,NA,6,11,2008,"INCIDENTAL_OR_RABIES_TESTING",86227,"Campbell",311,"no",-76.99
"X1757","LANO",-2132159.04638606,132665.115831399,38.6,-122.3,"7029",NA,NA,4,10,2013,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",277,"no",-37.91
"X1758","LANO",691831.6486726,102566.56602428,40.6,-87.3,"703",NA,NA,14,9,2009,"TURBINE_CARCASS",15581,"Campbell",257,"yes",-39.36
"X1759","LANO",-2132159.04638606,132665.115831399,38.6,-122.3,"7030",NA,NA,11,10,2013,"INCIDENTAL_OR_RABIES_TESTING",81047,"Campbell",284,"no",-50.37
"X1760","LANO",-2072111.51528587,164714.933970543,39,-121.7,"7031",NA,NA,23,10,2013,"INCIDENTAL_OR_RABIES_TESTING",44053,"Campbell",296,"no",-52.78
"X1761","LANO",-2072111.51528587,164714.933970543,39,-121.7,"7032",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",44053,"Campbell",NA,"no",-72.02
"X1762","LANO",-2042234.29050172,242053.829842911,39.7,-121.6,"7033",NA,NA,24,8,2007,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",236,"no",-77.08
"X1763","LANO",-2097370.59611375,135074.84777614,38.7,-121.9,"7034",NA,NA,16,9,2004,"INCIDENTAL_OR_RABIES_TESTING",51225,"Campbell",260,"no",-67.86
"X1764","LANO",-2072111.51528587,164714.933970543,39,-121.7,"7035",NA,NA,NA,NA,NA,"INCIDENTAL_OR_RABIES_TESTING",44053,"Campbell",NA,"no",-57.79
"X1765","LANO",-2042234.29050172,242053.829842911,39.7,-121.6,"7036",NA,NA,28,5,2009,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",148,"no",-64.28
"X1766","LANO",-2042234.29050172,242053.829842911,39.7,-121.6,"7037",NA,NA,10,10,2006,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",283,"no",-72.71
"X1767","LANO",-2042234.29050172,242053.829842911,39.7,-121.6,"7038",NA,NA,12,9,2007,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",255,"no",-68.4
"X1768","LANO",-2042234.29050172,242053.829842911,39.7,-121.6,"7039",NA,NA,25,9,2007,"INCIDENTAL_OR_RABIES_TESTING",56373,"Campbell",268,"no",-82.49
"X1769","LANO",-2130767.93440516,46647.9777069061,37.9,-122,"7040",NA,NA,23,10,2007,"INCIDENTAL_OR_RABIES_TESTING",40960,"Campbell",296,"no",-71.58
"X1770","LANO",691831.6486726,102566.56602428,40.6,-87.3,"705",NA,NA,11,9,2009,"TURBINE_CARCASS",15581,"Campbell",254,"yes",-60.87
"X1771","LANO",691831.6486726,102566.56602428,40.6,-87.3,"706",NA,NA,10,6,2009,"TURBINE_CARCASS",15581,"Campbell",161,"yes",-38.2
"X1772","LANO",691831.6486726,102566.56602428,40.6,-87.3,"708",NA,NA,13,9,2009,"TURBINE_CARCASS",15581,"Campbell",256,"yes",-50.99
"X1773","LANO",691831.6486726,102566.56602428,40.6,-87.3,"709",NA,NA,27,4,2009,"TURBINE_CARCASS",15581,"Campbell",117,"yes",-57.79
"X1774","LANO",1641055.03700403,772794.104753835,44.9,-73.7,"71","F",NA,NA,NA,2010,"TURBINE_CARCASS",2316,"Campbell",NA,"yes",-90.49
"X1775","LANO",691831.6486726,102566.56602428,40.6,-87.3,"712",NA,NA,6,10,2009,"TURBINE_CARCASS",15581,"Campbell",279,"yes",-76.1
"X1776","LANO",691831.6486726,102566.56602428,40.6,-87.3,"713",NA,NA,10,6,2009,"TURBINE_CARCASS",15581,"Campbell",161,"yes",-60.5
"X1777","LANO",691831.6486726,102566.56602428,40.6,-87.3,"714","M",NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-47.72
"X1778","LANO",691831.6486726,102566.56602428,40.6,-87.3,"715",NA,NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-53.12
"X1779","LANO",691831.6486726,102566.56602428,40.6,-87.3,"716",NA,NA,14,9,2010,"TURBINE_CARCASS",15581,"Campbell",257,"yes",-68.6
"X1780","LANO",691831.6486726,102566.56602428,40.6,-87.3,"717",NA,NA,14,9,2010,"TURBINE_CARCASS",15581,"Campbell",257,"yes",-59.58
"X1781","LANO",691831.6486726,102566.56602428,40.6,-87.3,"718",NA,NA,14,9,2010,"TURBINE_CARCASS",15581,"Campbell",257,"yes",-40.89
"X1782","LANO",691831.6486726,102566.56602428,40.6,-87.3,"719","F",NA,16,9,2010,"TURBINE_CARCASS",15581,"Campbell",259,"yes",-54.01
"X1783","LACI",1641055.03700403,772794.104753835,44.9,-73.7,"72","M",NA,NA,NA,2010,"TURBINE_CARCASS",2316,"Campbell",NA,"yes",-44.17
"X1784","LANO",691831.6486726,102566.56602428,40.6,-87.3,"720",NA,NA,17,9,2010,"TURBINE_CARCASS",15581,"Campbell",260,"yes",-46.97
"X1785","LANO",691831.6486726,102566.56602428,40.6,-87.3,"721",NA,NA,17,9,2010,"TURBINE_CARCASS",15581,"Campbell",260,"yes",-82.59
"X1786","LANO",691831.6486726,102566.56602428,40.6,-87.3,"722","M",NA,18,9,2010,"TURBINE_CARCASS",15581,"Campbell",261,"yes",-84.47
"X1787","LANO",691831.6486726,102566.56602428,40.6,-87.3,"723",NA,NA,18,9,2010,"TURBINE_CARCASS",15581,"Campbell",261,"yes",-76.65
"X1788","LANO",691831.6486726,102566.56602428,40.6,-87.3,"724",NA,NA,18,9,2010,"TURBINE_CARCASS",15581,"Campbell",261,"yes",-60
"X1789","LANO",691831.6486726,102566.56602428,40.6,-87.3,"725",NA,NA,24,9,2010,"TURBINE_CARCASS",15581,"Campbell",267,"yes",-67.84
"X1790","LANO",691831.6486726,102566.56602428,40.6,-87.3,"726","F",NA,24,9,2010,"TURBINE_CARCASS",15581,"Campbell",267,"yes",-74.08
"X1791","LANO",691831.6486726,102566.56602428,40.6,-87.3,"727","F",NA,25,9,2010,"TURBINE_CARCASS",15581,"Campbell",268,"yes",-45.46
"X1792","LANO",691831.6486726,102566.56602428,40.6,-87.3,"728",NA,NA,25,9,2010,"TURBINE_CARCASS",15581,"Campbell",268,"yes",-71.4
"X1793","LANO",691831.6486726,102566.56602428,40.6,-87.3,"729",NA,NA,26,9,2010,"TURBINE_CARCASS",15581,"Campbell",269,"yes",-49.7
"X1794","LACI",1641055.03700403,772794.104753835,44.9,-73.7,"73","M",NA,NA,NA,2010,"TURBINE_CARCASS",2316,"Campbell",NA,"yes",-51.81
"X1795","LANO",691831.6486726,102566.56602428,40.6,-87.3,"730","M",NA,26,9,2010,"TURBINE_CARCASS",15581,"Campbell",269,"yes",-51.41
"X1796","LANO",691831.6486726,102566.56602428,40.6,-87.3,"731","M",NA,8,10,2010,"TURBINE_CARCASS",15581,"Campbell",281,"yes",-66.64
"X1797","LANO",691831.6486726,102566.56602428,40.6,-87.3,"732","M",NA,9,10,2010,"TURBINE_CARCASS",15581,"Campbell",282,"yes",-64.97
"X1798","LANO",691831.6486726,102566.56602428,40.6,-87.3,"733","F",NA,9,10,2010,"TURBINE_CARCASS",15581,"Campbell",282,"yes",-52.47
"X1799","LANO",691831.6486726,102566.56602428,40.6,-87.3,"735","M",NA,15,10,2010,"TURBINE_CARCASS",15581,"Campbell",288,"yes",-54.38
"X1800","LANO",691831.6486726,102566.56602428,40.6,-87.3,"736",NA,NA,27,4,2011,"TURBINE_CARCASS",15581,"Campbell",117,"yes",-40.85
"X1801","LANO",691831.6486726,102566.56602428,40.6,-87.3,"737",NA,NA,27,4,2011,"TURBINE_CARCASS",15581,"Campbell",117,"yes",-63.53
"X1802","LANO",691831.6486726,102566.56602428,40.6,-87.3,"738","F",NA,2,5,2011,"TURBINE_CARCASS",15581,"Campbell",122,"yes",-63.12
"X1803","LANO",691831.6486726,102566.56602428,40.6,-87.3,"739",NA,NA,3,5,2011,"TURBINE_CARCASS",15581,"Campbell",123,"yes",-63.14
"X1804","LACI",1641055.03700403,772794.104753835,44.9,-73.7,"74",NA,NA,NA,NA,2010,"TURBINE_CARCASS",2316,"Campbell",NA,"yes",-92.89
"X1805","LANO",691831.6486726,102566.56602428,40.6,-87.3,"740",NA,NA,12,5,2011,"TURBINE_CARCASS",15581,"Campbell",132,"yes",-47.19
"X1806","LANO",691831.6486726,102566.56602428,40.6,-87.3,"741","M",NA,18,8,2011,"TURBINE_CARCASS",15581,"Campbell",230,"yes",-53.26
"X1807","LANO",691831.6486726,102566.56602428,40.6,-87.3,"742","F",NA,23,8,2011,"TURBINE_CARCASS",15581,"Campbell",235,"yes",-57.86
"X1808","LANO",691831.6486726,102566.56602428,40.6,-87.3,"743","M",NA,25,8,2011,"TURBINE_CARCASS",15581,"Campbell",237,"yes",-53
"X1809","LANO",691831.6486726,102566.56602428,40.6,-87.3,"745","M",NA,25,8,2011,"TURBINE_CARCASS",15581,"Campbell",237,"yes",-48.03
"X1810","LANO",691831.6486726,102566.56602428,40.6,-87.3,"746","M",NA,7,10,2011,"TURBINE_CARCASS",15581,"Campbell",280,"yes",-54.22
"X1811","LANO",691831.6486726,102566.56602428,40.6,-87.3,"747","M",NA,7,10,2011,"TURBINE_CARCASS",15581,"Campbell",280,"yes",-55.05
