"","source_ID","Species","Sex","Age","Lat","Lon","Day","Month","Year","d2H","sampling_method","uncertainty","Sourcefile"
"1307","2469","LABO","M","A",33.7,-97.4,1,8,2014,-34.6,"TURBINE_CARCASS",NA,"Campbell"
"1308","2482","LABO","M","A",33.7,-97.4,3,8,2014,-36.1,"TURBINE_CARCASS",NA,"Campbell"
"1309","2539","LABO","F","A",33.7,-97.4,14,8,2014,-43.39,"TURBINE_CARCASS",NA,"Campbell"
"1310","2540","LABO","M","U",33.7,-97.4,14,8,2014,-31.64,"TURBINE_CARCASS",NA,"Campbell"
"1311","2536","LABO","F","U",33.7,-97.4,13,8,2014,-29.62,"TURBINE_CARCASS",NA,"Campbell"
"1312","2543","LABO","M","U",33.7,-97.4,15,8,2014,-26.72,"TURBINE_CARCASS",NA,"Campbell"
"1313","2535","LABO","F","A",33.7,-97.4,13,8,2014,-37.64,"TURBINE_CARCASS",NA,"Campbell"
"1314","2515","LABO","F","J",33.7,-97.4,9,8,2014,-36.52,"TURBINE_CARCASS",NA,"Campbell"
"1315","2488","LABO","M","A",33.7,-97.4,4,8,2014,-32.78,"TURBINE_CARCASS",NA,"Campbell"
"1316","2522","LABO","M","A",33.7,-97.4,10,8,2014,-31.8,"TURBINE_CARCASS",NA,"Campbell"
"1317","2526","LABO","M","A",33.7,-97.4,10,8,2014,-33.8,"TURBINE_CARCASS",NA,"Campbell"
"1318","2518","LABO","M","A",33.7,-97.4,9,8,2014,-27.77,"TURBINE_CARCASS",NA,"Campbell"
"1319","2506","LABO","M","J",33.7,-97.4,6,8,2014,-27.54,"TURBINE_CARCASS",NA,"Campbell"
"1320","2490","LABO","M","A",33.7,-97.4,4,8,2014,-14.92,"TURBINE_CARCASS",NA,"Campbell"
"1321","2545","LABO","F","A",33.7,-97.4,16,8,2014,-22.77,"TURBINE_CARCASS",NA,"Campbell"
"1322","2524","LABO","M","A",33.7,-97.4,10,8,2014,-30.13,"TURBINE_CARCASS",NA,"Campbell"
"1323","2537","LABO","M","A",33.7,-97.4,13,8,2014,-29.6,"TURBINE_CARCASS",NA,"Campbell"
"1324","2516","LABO","F","J",33.7,-97.4,9,8,2014,-25.71,"TURBINE_CARCASS",NA,"Campbell"
"1325","2551","LABO","F","A",33.7,-97.4,18,8,2014,-29.44,"TURBINE_CARCASS",NA,"Campbell"
"1326","2507","LABO","M","A",33.7,-97.4,6,8,2014,-25.17,"TURBINE_CARCASS",NA,"Campbell"
"1327","2676","LACI","M","A",33.7,-97.4,28,9,2014,-71.36,"TURBINE_CARCASS",NA,"Campbell"
"1328","2586","LABO","M","A",33.7,-97.4,29,9,2014,-22.7,"TURBINE_CARCASS",NA,"Campbell"
"1329","2659","LACI","F","A",33.7,-97.4,6,9,2014,-74.72,"TURBINE_CARCASS",NA,"Campbell"
"1330","2560","LABO","M","A",33.7,-97.4,6,9,2014,-28.21,"TURBINE_CARCASS",NA,"Campbell"
"1331","2558","LABO","M","A",33.7,-97.4,3,9,2014,-32.43,"TURBINE_CARCASS",NA,"Campbell"
"1332","2588","LABO","M","A",33.7,-97.4,20,10,2014,-27.1,"TURBINE_CARCASS",NA,"Campbell"
"1333","2579","LABO","M","U",33.7,-97.4,20,9,2014,-41.6,"TURBINE_CARCASS",NA,"Campbell"
"1334","2666","LACI","M","A",33.7,-97.4,8,9,2014,-45.99,"TURBINE_CARCASS",NA,"Campbell"
"1335","2651","LACI","M","U",33.7,-97.4,1,9,2014,-66.38,"TURBINE_CARCASS",NA,"Campbell"
"1336","2675","LACI","M","A",33.7,-97.4,24,9,2014,-57.83,"TURBINE_CARCASS",NA,"Campbell"
"1337","2587","LABO","M","A",33.7,-97.4,11,10,2014,-26.92,"TURBINE_CARCASS",NA,"Campbell"
"1338","2597","LACI","F","A",33.7,-97.4,30,7,2014,-46.18,"TURBINE_CARCASS",NA,"Campbell"
"1339","2576","LABO","M","A",33.7,-97.4,19,9,2014,-20.64,"TURBINE_CARCASS",NA,"Campbell"
"1340","2598","LACI","F","A",33.7,-97.4,30,7,2014,-51.72,"TURBINE_CARCASS",NA,"Campbell"
"1341","2583","LABO","M","A",33.7,-97.4,24,9,2014,-36.86,"TURBINE_CARCASS",NA,"Campbell"
"1342","2566","LABO","M","J",33.7,-97.4,9,9,2014,-16.05,"TURBINE_CARCASS",NA,"Campbell"
"1343","2635","LACI","M","A",33.7,-97.4,16,8,2014,-38.46,"TURBINE_CARCASS",NA,"Campbell"
"1344","2652","LACI","M","A",33.7,-97.4,1,9,2014,-48.1,"TURBINE_CARCASS",NA,"Campbell"
"1345","2663","LACI","M","A",33.7,-97.4,7,9,2014,-51.33,"TURBINE_CARCASS",NA,"Campbell"
"1346","2671","LACI","M","A",33.7,-97.4,15,9,2014,-64.02,"TURBINE_CARCASS",NA,"Campbell"
"1347","2494","LABO","F","A",33.7,-97.4,5,8,2014,-17.53,"TURBINE_CARCASS",NA,"Campbell"
"1348","2572","LABO","M","A",33.7,-97.4,15,9,2014,-36.15,"TURBINE_CARCASS",NA,"Campbell"
"1349","2653","LACI","F","A",33.7,-97.4,4,9,2014,-60.92,"TURBINE_CARCASS",NA,"Campbell"
"1350","2581","LABO","M","A",33.7,-97.4,21,9,2014,-32.68,"TURBINE_CARCASS",NA,"Campbell"
"1351","2593","LACI","M","A",33.7,-97.4,29,5,2014,-43.63,"TURBINE_CARCASS",NA,"Campbell"
"1352","2656","LACI","F","U",33.7,-97.4,6,9,2014,-46.9,"TURBINE_CARCASS",NA,"Campbell"
"1353","2584","LABO","M","A",33.7,-97.4,26,9,2014,-33.67,"TURBINE_CARCASS",NA,"Campbell"
"1354","2673","LACI","M","A",33.7,-97.4,23,9,2014,-91.42,"TURBINE_CARCASS",NA,"Campbell"
"1355","2672","LACI","F","A",33.7,-97.4,16,9,2014,-88.79,"TURBINE_CARCASS",NA,"Campbell"
"1356","2669","LACI","M","A",33.7,-97.4,14,9,2014,-52.74,"TURBINE_CARCASS",NA,"Campbell"
"1357","2654","LACI","M","A",33.7,-97.4,4,9,2014,-60.01,"TURBINE_CARCASS",NA,"Campbell"
"1358","2636","LACI","M","A",33.7,-97.4,18,8,2014,-60.58,"TURBINE_CARCASS",NA,"Campbell"
"1359","2589","LABO","M","A",33.7,-97.4,23,10,2014,-46.91,"TURBINE_CARCASS",NA,"Campbell"
"1360","2655","LACI","F","A",33.7,-97.4,6,9,2014,-63.53,"TURBINE_CARCASS",NA,"Campbell"
"1361","2570","LABO","M","A",33.7,-97.4,13,9,2014,-37.08,"TURBINE_CARCASS",NA,"Campbell"
"1362","2591","LABO","M","A",33.7,-97.4,24,10,2014,-42.82,"TURBINE_CARCASS",NA,"Campbell"
"1363","2467","LABO","F","A",33.7,-97.4,31,7,2014,-23.54,"TURBINE_CARCASS",NA,"Campbell"
"1364","2462","LABO","F","A",33.7,-97.4,28,7,2014,-42.81,"TURBINE_CARCASS",NA,"Campbell"
"1365","2664","LACI","M","U",33.7,-97.4,7,9,2014,-86.58,"TURBINE_CARCASS",NA,"Campbell"
"1366","2660","LACI","F","A",33.7,-97.4,7,9,2014,-79.35,"TURBINE_CARCASS",NA,"Campbell"
"1367","2595","LACI","F","A",33.7,-97.4,29,7,2014,-69.01,"TURBINE_CARCASS",NA,"Campbell"
"1368","2641","LACI","M","U",33.7,-97.4,19,8,2014,-62.51,"TURBINE_CARCASS",NA,"Campbell"
"1369","2564","LABO","M","A",33.7,-97.4,8,9,2014,-38.64,"TURBINE_CARCASS",NA,"Campbell"
"1370","2634","LACI","M","A",33.7,-97.4,15,8,2014,-56.85,"TURBINE_CARCASS",NA,"Campbell"
"1371","2585","LABO","M","U",33.7,-97.4,27,9,2014,-36.06,"TURBINE_CARCASS",NA,"Campbell"
"1372","2565","LABO","M","A",33.7,-97.4,9,9,2014,-39.05,"TURBINE_CARCASS",NA,"Campbell"
"1373","2596","LACI","M","A",33.7,-97.4,29,7,2014,-65.89,"TURBINE_CARCASS",NA,"Campbell"
"1374","2667","LACI","F","U",33.7,-97.4,8,9,2014,-78.83,"TURBINE_CARCASS",NA,"Campbell"
"1375","2594","LACI","F","A",33.7,-97.4,28,7,2014,-60.11,"TURBINE_CARCASS",NA,"Campbell"
"1376","2665","LACI","M","A",33.7,-97.4,8,9,2014,-52.38,"TURBINE_CARCASS",NA,"Campbell"
"1377","2592","LABO","M","A",33.7,-97.4,26,10,2014,-53.08,"TURBINE_CARCASS",NA,"Campbell"
"1378","2642","LACI","M","A",33.7,-97.4,20,8,2014,-84.14,"TURBINE_CARCASS",NA,"Campbell"
"1379","2650","LACI","M","A",33.7,-97.4,29,8,2014,-57.22,"TURBINE_CARCASS",NA,"Campbell"
"1380","2661","LACI","M","A",33.7,-97.4,7,9,2014,-52.97,"TURBINE_CARCASS",NA,"Campbell"
"1381","2662","LACI","M","A",33.7,-97.4,7,9,2014,-62.12,"TURBINE_CARCASS",NA,"Campbell"
"1382","2677","LACI","M","A",33.7,-97.4,11,10,2014,-54.63,"TURBINE_CARCASS",NA,"Campbell"
"1383","2648","LACI","M","A",33.7,-97.4,29,8,2014,-46.61,"TURBINE_CARCASS",NA,"Campbell"
"1384","2657","LACI","M","A",33.7,-97.4,6,9,2014,-54.67,"TURBINE_CARCASS",NA,"Campbell"
"1385","2501","LABO","F","J",33.7,-97.4,5,8,2014,-42.07,"TURBINE_CARCASS",NA,"Campbell"
"1386","2447","LABO","F","A",33.7,-97.4,23,7,2014,-32.99,"TURBINE_CARCASS",NA,"Campbell"
"1387","2440","LABO","M","A",33.7,-97.4,22,7,2014,-36.28,"TURBINE_CARCASS",NA,"Campbell"
"1388","2430","LABO","M","A",33.7,-97.4,16,7,2014,-26.93,"TURBINE_CARCASS",NA,"Campbell"
"1389","2423","LABO","F","A",33.7,-97.4,4,7,2014,-34.9,"TURBINE_CARCASS",NA,"Campbell"
"1390","2453","LABO","M","A",33.7,-97.4,24,7,2014,-33.05,"TURBINE_CARCASS",NA,"Campbell"
"1391","2452","LABO","F","A",33.7,-97.4,24,7,2014,-33.8,"TURBINE_CARCASS",NA,"Campbell"
"1392","2428","LABO","F","U",33.7,-97.4,15,7,2014,-25.61,"TURBINE_CARCASS",NA,"Campbell"
"1393","2510","LABO","F","U",33.7,-97.4,7,8,2014,-43.77,"TURBINE_CARCASS",NA,"Campbell"
"1394","2433","LABO","M","A",33.7,-97.4,16,7,2014,-32.79,"TURBINE_CARCASS",NA,"Campbell"
"1395","2413","LABO","F","A",33.7,-97.4,8,5,2014,-37.52,"TURBINE_CARCASS",NA,"Campbell"
"1396","2405","LABO","F","A",33.7,-97.4,23,4,2014,-25.96,"TURBINE_CARCASS",NA,"Campbell"
"1397","2415","LABO","F","A",33.7,-97.4,26,5,2014,-21.6,"TURBINE_CARCASS",NA,"Campbell"
"1398","2412","LABO","F","U",33.7,-97.4,7,5,2014,-26.12,"TURBINE_CARCASS",NA,"Campbell"
"1399","2442","LABO","F","J",33.7,-97.4,23,7,2014,-26.56,"TURBINE_CARCASS",NA,"Campbell"
"1400","2480","LABO","F","A",33.7,-97.4,3,8,2014,-33.84,"TURBINE_CARCASS",NA,"Campbell"
"1401","2409","LABO","F","A",33.7,-97.4,4,5,2014,-26.59,"TURBINE_CARCASS",NA,"Campbell"
"1402","2400","LABO","F","A",33.7,-97.4,19,4,2014,-10.94,"TURBINE_CARCASS",NA,"Campbell"
"1403","2425","LABO","F","A",33.7,-97.4,10,7,2014,-30.27,"TURBINE_CARCASS",NA,"Campbell"
"1404","2432","LABO","M","J",33.7,-97.4,16,7,2014,-37.01,"TURBINE_CARCASS",NA,"Campbell"
"1405","2435","LABO","F","A",33.7,-97.4,20,7,2014,-37.74,"TURBINE_CARCASS",NA,"Campbell"
"1406","2408","LABO","F","A",33.7,-97.4,29,4,2014,-51,"TURBINE_CARCASS",NA,"Campbell"
"1407","2436","LABO","M","A",33.7,-97.4,20,7,2014,-33.01,"TURBINE_CARCASS",NA,"Campbell"
"1408","2402","LABO","F","A",33.7,-97.4,22,4,2014,-24.58,"TURBINE_CARCASS",NA,"Campbell"
"1409","2484","LABO","F","A",33.7,-97.4,3,8,2014,-29.64,"TURBINE_CARCASS",NA,"Campbell"
"1410","2503","LABO","F","A",33.7,-97.4,6,8,2014,-29.3,"TURBINE_CARCASS",NA,"Campbell"
"1411","2470","LABO","F","A",33.7,-97.4,1,8,2014,-33.76,"TURBINE_CARCASS",NA,"Campbell"
"1412","2424","LABO","F","J",33.7,-97.4,5,7,2014,-28.11,"TURBINE_CARCASS",NA,"Campbell"
"1413","2439","LABO","F","A",33.7,-97.4,22,7,2014,-27.64,"TURBINE_CARCASS",NA,"Campbell"
"1414","2448","LABO","F","A",33.7,-97.4,24,7,2014,-39.27,"TURBINE_CARCASS",NA,"Campbell"
"1415","2465","LABO","M","A",33.7,-97.4,29,7,2014,-33.72,"TURBINE_CARCASS",NA,"Campbell"
"1416","2455","LABO","M","A",33.7,-97.4,25,7,2014,-34.46,"TURBINE_CARCASS",NA,"Campbell"
"1417","2561","LABO","F","A",33.7,-97.4,6,9,2014,-25,"TURBINE_CARCASS",NA,"Campbell"
"1418","2426","LABO","M","A",33.7,-97.4,10,7,2014,-34.36,"TURBINE_CARCASS",NA,"Campbell"
"1419","2486","LABO","F","A",33.7,-97.4,4,8,2014,-31.5,"TURBINE_CARCASS",NA,"Campbell"
"1420","2419","LABO","F","A",33.7,-97.4,25,6,2014,-23.29,"TURBINE_CARCASS",NA,"Campbell"
"1421","2401","LABO","F","A",33.7,-97.4,19,4,2014,-22.19,"TURBINE_CARCASS",NA,"Campbell"
"1422","2429","LABO","F","J",33.7,-97.4,16,7,2014,-31.34,"TURBINE_CARCASS",NA,"Campbell"
"1423","2438","LABO","F","J",33.7,-97.4,21,7,2014,-37.98,"TURBINE_CARCASS",NA,"Campbell"
"1424","2504","LABO","F","A",33.7,-97.4,6,8,2014,-36.99,"TURBINE_CARCASS",NA,"Campbell"
"1425","2446","LABO","F","J",33.7,-97.4,23,7,2014,-36.88,"TURBINE_CARCASS",NA,"Campbell"
"1426","2472","LABO","F","A",33.7,-97.4,2,8,2014,-36.66,"TURBINE_CARCASS",NA,"Campbell"
"1427","2466","LABO","M","A",33.7,-97.4,30,7,2014,-39.28,"TURBINE_CARCASS",NA,"Campbell"
"1428","2461","LABO","M","A",33.7,-97.4,28,7,2014,-34.42,"TURBINE_CARCASS",NA,"Campbell"
"1429","2421","LABO","M","J",33.7,-97.4,28,6,2014,-24.95,"TURBINE_CARCASS",NA,"Campbell"
"1430","2403","LABO","F","A",33.7,-97.4,23,4,2014,-26.57,"TURBINE_CARCASS",NA,"Campbell"
"1431","2437","LABO","F","A",33.7,-97.4,20,7,2014,-44.06,"TURBINE_CARCASS",NA,"Campbell"
"1432","2418","LABO","F","U",33.7,-97.4,22,6,2014,-30.99,"TURBINE_CARCASS",NA,"Campbell"
"1433","2449","LABO","M","A",33.7,-97.4,24,7,2014,-41.72,"TURBINE_CARCASS",NA,"Campbell"
"1434","2508","LABO","F","A",33.7,-97.4,6,8,2014,-49.54,"TURBINE_CARCASS",NA,"Campbell"
"1435","2434","LABO","F","J",33.7,-97.4,19,7,2014,-41.02,"TURBINE_CARCASS",NA,"Campbell"
"1436","2454","LABO","F","A",33.7,-97.4,24,7,2014,-41.68,"TURBINE_CARCASS",NA,"Campbell"
"1437","2445","LABO","M","A",33.7,-97.4,23,7,2014,-30.23,"TURBINE_CARCASS",NA,"Campbell"
"1438","2411","LABO","F","A",33.7,-97.4,5,5,2014,-36,"TURBINE_CARCASS",NA,"Campbell"
"1439","2502","LABO","F","J",33.7,-97.4,5,8,2014,-40.06,"TURBINE_CARCASS",NA,"Campbell"
"1440","2420","LABO","F","A",33.7,-97.4,27,6,2014,-59.52,"TURBINE_CARCASS",NA,"Campbell"
"1441","2416","LABO","F","A",33.7,-97.4,29,5,2014,-30.47,"TURBINE_CARCASS",NA,"Campbell"
"1442","2451","LABO","F","A",33.7,-97.4,24,7,2014,-48.36,"TURBINE_CARCASS",NA,"Campbell"
"1443","2479","LABO","F","A",33.7,-97.4,3,8,2014,-47.3,"TURBINE_CARCASS",NA,"Campbell"
"1444","2460","LABO","F","A",33.7,-97.4,26,7,2014,-37.31,"TURBINE_CARCASS",NA,"Campbell"
"1445","2463","LABO","M","A",33.7,-97.4,29,7,2014,-41.7,"TURBINE_CARCASS",NA,"Campbell"
"1446","2441","LABO","F","A",33.7,-97.4,23,7,2014,-34.41,"TURBINE_CARCASS",NA,"Campbell"
"1447","2468","LABO","M","A",33.7,-97.4,31,7,2014,-33.45,"TURBINE_CARCASS",NA,"Campbell"
"1448","2399","LABO","F","A",33.7,-97.4,17,4,2014,-30.67,"TURBINE_CARCASS",NA,"Campbell"
"1449","2491","LABO","F","A",33.7,-97.4,5,8,2014,-35.54,"TURBINE_CARCASS",NA,"Campbell"
"1450","2314","LACI","M","A",38,-80.5,19,9,2016,-61.84,"TURBINE_CARCASS",70509,"Campbell"
"1451","3013","LANO","F","A",42.6,-112.9,2,8,2012,-105.66,"TURBINE_CARCASS",1095,"Campbell"
"1452","3054","LACI","M","A",48.8,-116.2,2,10,2014,-84.79,"TURBINE_CARCASS",10687,"Campbell"
"1453","3099","LACI","F","A",48.8,-116.2,28,7,2014,-80.84,"TURBINE_CARCASS",10687,"Campbell"
"1454","3072","LACI","M","J",48.8,-116.2,23,6,2014,-58.1,"TURBINE_CARCASS",10687,"Campbell"
"1455","2964","LANO","F","A",42.6,-112.9,21,8,2014,-87.32,"TURBINE_CARCASS",1095,"Campbell"
"1456","3112","LACI",NA,NA,48.8,-116.2,17,9,2014,-84.75,"TURBINE_CARCASS",10687,"Campbell"
"1457","2970","LANO","F","A",42.6,-112.9,31,7,2014,-77.82,"TURBINE_CARCASS",1095,"Campbell"
"1458","3077","LACI","F","A",48.8,-116.2,29,7,2014,-83.92,"TURBINE_CARCASS",10687,"Campbell"
"1459","3071","LANO","M","A",48.8,-116.2,30,6,2014,-56.29,"TURBINE_CARCASS",10687,"Campbell"
"1460","3026","LACI","F","A",48.8,-116.2,28,8,2014,-28.32,"TURBINE_CARCASS",10687,"Campbell"
"1461","3021","LACI","M","A",48.8,-116.2,1,9,2014,-91.39,"TURBINE_CARCASS",10687,"Campbell"
"1462","2982","LANO","F","A",42.6,-112.9,13,8,2014,-85.57,"TURBINE_CARCASS",1095,"Campbell"
"1463","3106","LACI","M","J",48.8,-116.2,1,9,2014,-37.69,"TURBINE_CARCASS",10687,"Campbell"
"1464","3069","LACI","M","A",48.8,-116.2,18,8,2014,-100.58,"TURBINE_CARCASS",10687,"Campbell"
"1465","3089","LACI","M","A",48.8,-116.2,15,10,2014,-65.79,"TURBINE_CARCASS",10687,"Campbell"
"1466","2976","LACI","F","A",42.6,-112.9,28,8,2014,-101.93,"TURBINE_CARCASS",1095,"Campbell"
"1467","3047","LACI","F","A",48.8,-116.2,23,6,2014,-91.37,"TURBINE_CARCASS",10687,"Campbell"
"1468","2989","LANO","F","A",42.6,-112.9,18,7,2014,-73.66,"TURBINE_CARCASS",1095,"Campbell"
"1469","3048","LACI","F","J",48.8,-116.2,8,9,2014,-106,"TURBINE_CARCASS",10687,"Campbell"
"1470","2966","LACI","M","A",42.6,-112.9,31,7,2014,-64.87,"TURBINE_CARCASS",1095,"Campbell"
"1471","3120","LACI","M","A",43.3,-112.1,19,9,2013,-67.58,"TURBINE_CARCASS",7028,"Campbell"
"1472","2975","LACI","M","A",42.6,-112.9,7,8,2014,-41.23,"TURBINE_CARCASS",1095,"Campbell"
"1473","3079","LACI","M","A",48.8,-116.2,26,6,2014,-100.31,"TURBINE_CARCASS",10687,"Campbell"
"1474","3061","LACI","M","J",48.8,-116.2,28,7,2014,-83.02,"TURBINE_CARCASS",10687,"Campbell"
"1475","2990","LANO","F","A",42.6,-112.9,19,7,2013,-68.7,"TURBINE_CARCASS",1095,"Campbell"
"1476","HTH_201900030","LACI","U",NA,37.7,-121.6,20,9,2016,-69.2,"TURBINE_CARCASS",NA,"Campbell"
"1477","HTH_201900031","LACI","U",NA,37.7,-121.6,23,9,2016,-79.69,"TURBINE_CARCASS",NA,"Campbell"
"1478","HTH_201900032","LACI","U",NA,37.7,-121.6,28,9,2016,-61.31,"TURBINE_CARCASS",NA,"Campbell"
"1479","HTH_201900033","LACI","U",NA,37.7,-121.6,20,9,2016,-50.91,"TURBINE_CARCASS",NA,"Campbell"
"1480","HTH_201900034","LACI","U",NA,37.7,-121.6,23,9,2016,-51.55,"TURBINE_CARCASS",NA,"Campbell"
"1481","HTH_201900035","LACI","U",NA,37.7,-121.6,21,9,2016,-58.11,"TURBINE_CARCASS",NA,"Campbell"
"1482","HTH_201900036","LACI","U",NA,37.7,-121.6,28,9,2016,-51.36,"TURBINE_CARCASS",NA,"Campbell"
"1483","HTH_201900037","LACI","U",NA,37.7,-121.6,11,10,2016,-106.58,"TURBINE_CARCASS",NA,"Campbell"
"1484","HTH_201900038","LACI","U",NA,37.7,-121.6,18,10,2016,-63.61,"TURBINE_CARCASS",NA,"Campbell"
"1485","HTH_201900039","LACI","U",NA,37.7,-121.7,11,10,2016,-97.47,"TURBINE_CARCASS",NA,"Campbell"
"1486","HTH_201900040","LACI","U",NA,37.7,-121.6,3,10,2016,-71.2,"TURBINE_CARCASS",NA,"Campbell"
"1487","HTH_201900041","LACI","U",NA,37.7,-121.6,19,10,2016,-92.65,"TURBINE_CARCASS",NA,"Campbell"
"1488","HTH_201900042","LACI","U",NA,37.7,-121.6,14,11,2016,-68.77,"TURBINE_CARCASS",NA,"Campbell"
"1489","HTH_201900043","LACI","U",NA,37.7,-121.6,10,11,2016,-71.27,"TURBINE_CARCASS",NA,"Campbell"
"1490","HTH_201900044","LACI","M",NA,37.7,-121.6,9,5,2017,-120.11,"TURBINE_CARCASS",NA,"Campbell"
"1491","HTH_201900045","LACI","U",NA,37.7,-121.6,18,5,2017,-82.92,"TURBINE_CARCASS",NA,"Campbell"
"1492","HTH_201900046","LACI","U",NA,37.7,-121.6,25,4,2017,-104.3,"TURBINE_CARCASS",NA,"Campbell"
"1493","HTH_201900047","LACI","M",NA,37.7,-121.6,25,5,2017,-91.82,"TURBINE_CARCASS",NA,"Campbell"
"1494","6534","LABO","M","J",41.3,-94,16,7,2018,-53.79,"LIVE-CAUGHT",27543,"Campbell"
"1495","6535","LANO","M","J",41.3,-94,14,7,2018,-20.94,"LIVE-CAUGHT",27543,"Campbell"
"1496","6536","LABO","M","J",41.3,-94,15,7,2018,-43.59,"LIVE-CAUGHT",27543,"Campbell"
"1497","6537","LABO","F","A",41.3,-94,15,7,2018,-47.52,"LIVE-CAUGHT",27543,"Campbell"
"1498","6538","LABO","M","J",41.3,-94,15,7,2018,-35.36,"LIVE-CAUGHT",27543,"Campbell"
"1499","6539","LABO","F","J",41.3,-94,15,7,2018,-44.52,"LIVE-CAUGHT",27543,"Campbell"
"1500","6540","LABO","F","A",41.3,-94,16,7,2018,-19.41,"LIVE-CAUGHT",27543,"Campbell"
"1501","6541","LABO","M","J",41.3,-94,16,7,2018,-25.56,"LIVE-CAUGHT",27543,"Campbell"
"1502","6542","LABO","F","J",41.3,-94,12,7,2018,-23.11,"LIVE-CAUGHT",27543,"Campbell"
"1503","6543","LABO","F","A",41.3,-94,16,7,2018,-22.7,"LIVE-CAUGHT",27543,"Campbell"
"1504","6544","LACI","M","J",41.3,-94,17,7,2018,-41.71,"LIVE-CAUGHT",27543,"Campbell"
"1505","6545","LABO","F","J",41.3,-94,26,7,2018,-42.65,"LIVE-CAUGHT",27543,"Campbell"
"1506","6546","LABO","F","J",41.3,-94,28,7,2018,-38.24,"LIVE-CAUGHT",27543,"Campbell"
"1507","6547","LANO","F","J",41.3,-94,1,8,2018,-16.28,"LIVE-CAUGHT",27543,"Campbell"
"1508","6483","LACI","M",NA,41.5,-71.3,10,8,2017,-60.35,"INCIDENTAL_OR_RABIES_TESTING",6479,"Campbell"
"1509","6484","LANO","F",NA,41.7,-71.5,7,1,2018,-63.39,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1510","6485","LACI","U",NA,41.8,-71.4,5,8,2018,-51.77,"TURBINE_CARCASS",333,"Campbell"
"1511","6485","LACI","U",NA,41.8,-71.4,5,8,2018,-51.77,"TURBINE_CARCASS",0,"Campbell"
"1512","6486","LACI","U",NA,41.8,-71.4,5,8,2018,-51.86,"TURBINE_CARCASS",333,"Campbell"
"1513","6486","LACI","U",NA,41.8,-71.4,5,8,2018,-51.86,"TURBINE_CARCASS",0,"Campbell"
"1514","6487","LACI","M",NA,41.8,-71.4,1,9,2018,-34.18,"TURBINE_CARCASS",333,"Campbell"
"1515","6487","LACI","M",NA,41.8,-71.4,1,9,2018,-34.18,"TURBINE_CARCASS",0,"Campbell"
"1516","6488","LACI","F",NA,41.8,-71.4,24,8,2017,-54.11,"TURBINE_CARCASS",333,"Campbell"
"1517","6488","LACI","F",NA,41.8,-71.4,24,8,2017,-54.11,"TURBINE_CARCASS",0,"Campbell"
"1518","6489","LANO","M",NA,41.8,-71.4,27,8,2018,-39.81,"TURBINE_CARCASS",333,"Campbell"
"1519","6489","LANO","M",NA,41.8,-71.4,27,8,2018,-39.81,"TURBINE_CARCASS",0,"Campbell"
"1520","6490","LANO","M",NA,41.7,-71.3,10,3,2015,-27.01,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1521","6625","LANO","M",NA,41.5,-71.4,23,11,2018,-43.03,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1522","6626","LANO","M",NA,41.5,-71.7,23,11,2018,-42.81,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1523","6627","LANO","M",NA,41.5,-71.4,25,11,2018,-36.98,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1524","6628","LANO","M",NA,41.4,-71.6,14,12,2018,-45.72,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1525","6817","LANO","M","U",41.7,-71.6,18,2,2019,-52.32,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1526","6818","LANO","M","U",41.4,-71.8,14,12,2018,-59.24,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1527","6819","LANO","M","U",41.6,-71.4,17,3,2019,-50.66,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1528","6820","LANO","F","U",41.3,-71.8,6,2,2019,-55.99,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1529","6821","LANO","F","U",41.5,-71.5,23,1,2019,-49.28,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1530","6822","LANO","M","U",41.5,-71.6,22,1,2019,-39.92,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1531","6823","LACI","U","U",41.8,-71.4,21,9,2018,-57.17,"INCIDENTAL_OR_RABIES_TESTING",333,"Campbell"
"1532","6823","LACI","U","U",41.8,-71.4,21,9,2018,-57.17,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1533","6824","LACI","F","U",41.8,-71.4,14,8,2019,-63.63,"INCIDENTAL_OR_RABIES_TESTING",333,"Campbell"
"1534","6824","LACI","F","U",41.8,-71.4,14,8,2019,-63.63,"INCIDENTAL_OR_RABIES_TESTING",0,"Campbell"
"1535","6902","LACI","M","U",42.9,-105.8,28,8,2019,-83.74,"TURBINE_CARCASS",NA,"Campbell"
"1536","6903","LACI","F","U",43,-105.7,13,9,2019,-115.1,"TURBINE_CARCASS",NA,"Campbell"
"1537","6904","LACI","U","U",43,-105.7,19,8,2019,-85.45,"TURBINE_CARCASS",NA,"Campbell"
"1538","6905","LACI","F","A",42.9,-105.8,21,8,2019,-88.89,"TURBINE_CARCASS",NA,"Campbell"
